#mpa_v296_CHOCOPhlAn_201901
clade_name	NCBI_tax_id	SRR5665187_mtphln2	SRR5665186_mtphln2	SRR5665185_mtphln2	SRR5665184_mtphln2	SRR5665183_mtphln2	SRR5665182_mtphln2	SRR5665181_mtphln2	SRR5665180_mtphln2	SRR5665179_mtphln2	SRR5665178_mtphln2	SRR5665164_mtphln2	SRR5665163_mtphln2	SRR5665162_mtphln2	SRR5665161_mtphln2	SRR5665160_mtphln2	SRR5665159_mtphln2	SRR5665158_mtphln2	SRR5665157_mtphln2	SRR5665156_mtphln2	SRR5665155_mtphln2	SRR5665144_mtphln2	SRR5665143_mtphln2	SRR5665142_mtphln2	SRR5665141_mtphln2	SRR5665140_mtphln2	SRR5665139_mtphln2	SRR5665138_mtphln2	SRR5665137_mtphln2	SRR5665136_mtphln2	SRR5665135_mtphln2	SRR5665134_mtphln2	SRR5665123_mtphln2	SRR5665122_mtphln2	SRR5665121_mtphln2	SRR5665120_mtphln2	SRR5665119_mtphln2	SRR5665118_mtphln2	SRR5665117_mtphln2	SRR5665116_mtphln2	SRR5665115_mtphln2	SRR5665114_mtphln2	SRR5665103_mtphln2	SRR5665081_mtphln2	SRR5665080_mtphln2	SRR5665079_mtphln2	SRR5665078_mtphln2	SRR5665077_mtphln2	SRR5665076_mtphln2	SRR5665075_mtphln2	SRR5665074_mtphln2	SRR5665073_mtphln2	SRR5665072_mtphln2	SRR5665061_mtphln2	SRR5665060_mtphln2	SRR5665059_mtphln2	SRR5665058_mtphln2	SRR5665057_mtphln2	SRR5665056_mtphln2	SRR5665055_mtphln2	SRR5665054_mtphln2	SRR5665053_mtphln2	SRR5665052_mtphln2	SRR5665051_mtphln2	SRR5665050_mtphln2	SRR5665049_mtphln2	SRR5665048_mtphln2	SRR5665047_mtphln2	SRR5665046_mtphln2	SRR5665045_mtphln2	SRR5665044_mtphln2	SRR5665043_mtphln2	SRR5665042_mtphln2	SRR5665041_mtphln2	SRR5665035_mtphln2	SRR5665034_mtphln2	SRR5665033_mtphln2	SRR5665032_mtphln2	SRR5665031_mtphln2	SRR5665030_mtphln2	SRR5665029_mtphln2	SRR5665028_mtphln2	SRR5665027_mtphln2	SRR5665026_mtphln2	SRR5665025_mtphln2	SRR5665024_mtphln2
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	2|976|200643|171549|815|816|310297	0	0	0	0	0.08345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9961399999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.92899	0	0	0	0	0.08724	0	0	0	0	0.16093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09713	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_927	2|976|200643|171549|815|816|1262753	0	0	0	0	0	0	0.25232	0	0	0	0	0.5266	0	0.01545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM08_11	2|976|200643|171549|815|816|2292284	0	0.05683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris	2|976|200643|171549|815|816|46506	0	0.31927	0	0	0	0.020980000000000002	0.1701	0	0.13953	0	0	0	4.11381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09293	0	0	0	0	0	0	0	0	0	0.93447	0	4.7064	0	0.16425	0.18186	0	0	0.07096000000000001	0	0	0	0.0128	0	0.033569999999999996	0	0	0	0	0	0.06617	0	0.9543	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	2|976|200643|171549|815|816|818	0.00161	0.056670000000000005	0.5824699999999999	0.061739999999999996	0	0	0	0	0.2787	0	0.17857	0	2.31639	0	0	0	0	0.5341199999999999	0.12462999999999999	0	0	0	0	0	0	0	0	0	0	0	0.00962	0	0	0	0	0	0	0	0	0	0.10206	0	0	0	0	0	0	0	0	0	0	0.11810999999999999	0	0	0	0	0	0	0.26537	0.09444	0	0.0281	0.02421	0.52103	0	0	0	0	0	0	2.47876	0	0	0	0	0	0	0	0.33691	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	2|976|200643|171549|815|816|820	0.11055	1.11661	4.92747	0.56721	0	0.13179000000000002	0.58025	0.04643	7.12627	0.15924000000000002	3.67139	1.52929	6.87565	0.282	0	0.8219299999999999	0.02001	0.6385	4.36229	0	0.54814	0.39752	0.43873999999999996	0	0	0	0	0	0	1.2680200000000001	0.62217	3.2709599999999996	0.57819	0	0.12888	2.49171	0.045	0	0.14856	1.13921	1.8014700000000001	0	0	0.05069	0.51032	1.5877299999999999	1.02106	1.6591200000000002	0	0.10977999999999999	0	0.79801	0	0	0	0	0.042210000000000004	0	4.47854	1.8313400000000002	0.11887	0.62664	0.41318999999999995	0.9478700000000001	0	0.05969	0.25484	0	0	0.43415	0	0.57085	0.04225	0	0	0	0.08276	0	0	0	0.5476	0.044610000000000004	4.04933	3.8733699999999995	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	2|976|200643|171549|815|816|821	0	0.04684	0	0.47088	0	0	0.08832999999999999	0	0.7909	0	0.15366	0.30872	12.68591	0.07624	0	0	0	0.24622	0.6530199999999999	0	0.19599	0	0	0	0	0	0	0	0	0.04807	0.42635	0	0	0	0	0.28429	0	0	0.25127	0.14706	0	0	0	4.10043	0	0	0	1.15228	0	0.12	0	0	0	0	0	0	0.41278000000000004	0	2.29887	1.6394799999999998	0	0.12724000000000002	0.33718000000000004	1.7731700000000001	0	0	0.08995	0	0	0	0	0.15807000000000002	0.15286	0	0	0	0	0	1.72587	0.22776	0	0.2532	0.03791	0.92871	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	2|976|200643|171549|815|816|371601	0	0	0.02178	0.04833	0	0	0	0	0	0	0	0.21450999999999998	0	0	0	0	0	1.08386	0	0	0	0	0	0	0	0	0	0	0	3.35753	0	0	0	0	0	0	0	0	0	0	0.04088	0	0	0.9067299999999999	0	1.14428	0	0	0	0	0	0.02936	0	0	0	0	0	0	0.58849	0	0	0	0	1.23271	0	0	0	0	0	0	0.27295	0	0	0	0	0	0	0	0	0	0	0	0.01788	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.57496	0.45496000000000003	0.12415999999999999	0.18385	0	0	0	0	0.28418000000000004	0	0.23081999999999997	0	0	0	0	0	0.09492	0	1.05846	0	0	0	0	0	0	0	0	0	0	0	0	0.11045999999999999	0	0	0	0	0	0	0	0	0.33055999999999996	0	0	0	0	0	0	1.7286099999999998	0	0	0	0	0	0	0	0	0.43241999999999997	0	0	0.58887	0	0	0	0	0	0	0	0	0	0.03132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9562200000000001	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella	2|976|200643|171549|2005519|397864	0.57496	0.45496000000000003	0.12415999999999999	0.18385	0	0	0	0	0.28418000000000004	0	0.23081999999999997	0	0	0	0	0	0	0	1.05846	0	0	0	0	0	0	0	0	0	0	0	0	0.11045999999999999	0	0	0	0	0	0	0	0	0.33055999999999996	0	0	0	0	0	0	1.7286099999999998	0	0	0	0	0	0	0	0	0.43241999999999997	0	0	0.58887	0	0	0	0	0	0	0	0	0	0.03132	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9562200000000001	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis	2|976|200643|171549|2005519|397864|487174	0.57496	0.45496000000000003	0	0.18385	0	0	0	0	0.28418000000000004	0	0.23081999999999997	0	0	0	0	0	0	0	1.05846	0	0	0	0	0	0	0	0	0	0	0	0	0.11045999999999999	0	0	0	0	0	0	0	0	0.33055999999999996	0	0	0	0	0	0	1.7286099999999998	0	0	0	0	0	0	0	0	0.43241999999999997	0	0	0.58887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9562200000000001	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_sp_An22	2|976|200643|171549|2005519|397864|1965590	0	0	0.12415999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter	2|976|200643|171549|2005519|1348911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_sp	2|976|200643|171549|2005519|1348911|1941478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae	2|976|200643|171549|1853231	0	0	0.04174	0	0	0	0.13376	0	0	0	0.34271999999999997	0	1.19246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038060000000000004	0	0.17724	0	0.00579	0.46342	0	0	0	0	0	0	0	0	0	0	0.03851	0	0	0	0.01522	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter	2|976|200643|171549|1853231|283168	0	0	0.04174	0	0	0	0.13376	0	0	0	0.34271999999999997	0	1.19246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038060000000000004	0	0.17724	0	0.00579	0.46342	0	0	0	0	0	0	0	0	0	0	0.03851	0	0	0	0.01522	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus	2|976|200643|171549|1853231|283168|626933	0	0	0	0	0	0	0.10720999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus	2|976|200643|171549|1853231|283168|28118	0	0	0.04174	0	0	0	0.02655	0	0	0	0.34271999999999997	0	1.19246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038060000000000004	0	0.17724	0	0.00579	0.46342	0	0	0	0	0	0	0	0	0	0	0.03851	0	0	0	0.01522	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	2|976|200643|171549|171551	0	0.08362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32436	2.21327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37196	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	2|976|200643|171549|171551|836	0	0.08362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32436	2.21327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37196	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	2|976|200643|171549|171551|836|28123	0	0.08362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32436	2.17445	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37196	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis	2|976|200643|171549|171551|836|281920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	2|976|200643|171549|171552	0	0.307	0	0	0	0	0	0.07746	0	0	0	0	35.62787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11732999999999999	0	0	0	0	26.815440000000002	0	0	0	0	0	0	0	0	0	0	3.04589	0	0	0	1.2641200000000001	0.02267	0	0	0	0	2.2223599999999997	0	0	0.09587000000000001	0.05119	0.7659999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63359	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	2|976|200643|171549|171552|577309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11732999999999999	0	0	0	0	0.29662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02267	0	0	0	0	0.04179	0	0	0	0	0.55001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	2|976|200643|171549|171552|577309|454154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	2|976|200643|171549|171552|577309|454155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.049389999999999996	0	0	0	0	0.29662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02267	0	0	0	0	0.04179	0	0	0	0	0.43423999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	2|976|200643|171549|171552|838	0	0.307	0	0	0	0	0	0.07746	0	0	0	0	35.62787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.51882	0	0	0	0	0	0	0	0	0	0	3.04589	0	0	0	1.2641200000000001	0	0	0	0	0	2.18058	0	0	0.09587000000000001	0.05119	0.21599000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63359	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis	2|976|200643|171549|171552|838|28127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09587000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	2|976|200643|171549|171552|838|165179	0	0.307	0	0	0	0	0	0	0	0	0	0	35.62787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.51882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2641200000000001	0	0	0	0	0	2.18058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885	2|976|200643|171549|171552|838|2022527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.04589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031	2|976|200643|171549|171552|838|1262917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279	2|976|200643|171549|171552|838|1262924	0	0	0	0	0	0	0	0.07746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21599000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63359	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	8.35166	0.15316	2.1153	0.5067699999999999	0	0.06568	0.07213	0.02412	0	0	0.8741	1.53852	0.14363	0	0	0.27769	0.07925	0.2446	2.5131099999999997	0	0.09026	1.6844400000000002	0	0	0	0	0	0	0	4.7254	0	0.15792	0.03135	0	0.14134000000000002	1.23896	0	0	0	0	4.78138	0	0	0	0.32381	0	0	1.07259	0	0.00745	0	1.36668	0.27239	0	0	0	1.37752	0	13.72833	0.23728000000000002	0	0.28426	0.67062	4.4018	0	0	0.1216	0	0	0.7084	0	0	0.83821	0	0.23855	0.07818	0	0	0.80043	0	0	0.10455	1.17619	3.16302	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	2|976|200643|171549|171550|239759	8.35166	0.15316	2.1153	0.5067699999999999	0	0.06568	0.07213	0.02412	0	0	0.8741	1.53852	0.14363	0	0	0.27769	0.07925	0.2446	2.5131099999999997	0	0.09026	1.6844400000000002	0	0	0	0	0	0	0	4.65728	0	0.15792	0.03135	0	0.14134000000000002	1.23896	0	0	0	0	4.78138	0	0	0	0.32381	0	0	1.07259	0	0.00745	0	1.36668	0.27239	0	0	0	1.37752	0	13.72833	0.23728000000000002	0	0.28426	0.67062	4.4018	0	0	0.1216	0	0	0.7084	0	0	0.83821	0	0.23855	0.07818	0	0	0.80043	0	0	0.10455	1.17619	3.16302	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii	2|976|200643|171549|171550|239759|214856	0.24752	0.00279	0	0.19929000000000002	0	0	0.04761	0	0	0	0	1.3930799999999999	0	0	0	0	0	0	0.11677	0	0	0	0	0	0	0	0	0	0	0.45891000000000004	0	0	0	0	0	0	0	0	0	0	0.040619999999999996	0	0	0	0	0	0	1.07259	0	0	0	0.00688	0.16499	0	0	0	0	0	12.546669999999999	0	0	0.16413	0	0	0	0	0	0	0	0	0	0	0.07597000000000001	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus	2|976|200643|171549|171550|239759|626932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058960000000000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11759000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50531	0	0	0	0	0	0	0.01151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops	2|976|200643|171549|171550|239759|1501391	8.10414	0	0.68662	0	0	0	0.02452	0	0	0	0	0	0	0	0	0	0	0	0.45414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23855	0	0	0	0.80043	0	0	0.10455	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii	2|976|200643|171549|171550|239759|328813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18617	0	0	0	0	0	0	0	0	0	0	0	2.87259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis	2|976|200643|171549|171550|239759|28117	0	0.15037	0.1293	0.26676	0	0.06568	0	0.02412	0	0	0.8741	0.14544	0	0	0	0.27769	0.07925	0	1.7876599999999998	0	0.09026	1.6844400000000002	0	0	0	0	0	0	0	1.32578	0	0.15792	0.03135	0	0.14134000000000002	0.9838	0	0	0	0	4.74075	0	0	0	0.24599000000000001	0	0	0	0	0.00745	0	1.0910600000000001	0	0	0	0	0.8722	0	1.18167	0.20744	0	0.12013	0.67062	4.22331	0	0	0.1216	0	0	0.7084	0	0	0.7622399999999999	0	0	0.07818	0	0	0	0	0	0	1.17619	3.0451200000000003	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii	2|976|200643|171549|171550|239759|328814	0	0	0.00445	0.04072	0	0	0	0	0	0	0	0	0.14363	0	0	0	0	0.058429999999999996	0.09557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13757	0	0	0	0	0	0	0	0	0.07782	0	0	0	0	0	0	0.07622999999999999	0	0	0	0	0	0	0	0.02984	0	0	0	0.16697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1179	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An31A	2|976|200643|171549|171550|239759|1965631	0	0	1.29493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella	2|976|200643|171549|171550|28138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenella|s__Rikenella_microfusus	2|976|200643|171549|171550|28138|28139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
